sample_id,video_id,original_url,description,video_url,tags,total_comments,sample_comment_username,sample_comment_nickname,sample_comment_text,sample_comment_date,sample_comment_likes,sample_comment_replies
15,7401770515771297025,https://www.tiktok.com/@lancomethailand/video/7401770515771297025,,,,0,,,,,0,0
16,7403004018240261382,https://www.tiktok.com/@lancomethailand/video/7403004018240261382,,,,2,ellemm1149,Elle MM,@Katoon ขนาดนี้,2024-09-16T06:29:42,0,0
17,7404786418255482128,https://www.tiktok.com/@lancomethailand/video/7404786418255482128,,,,0,,,,,0,0
18,7404900097470893328,https://www.tiktok.com/@lancomethailand/video/7404900097470893328,,,,2,3804i,ต่ายรุ่น38,ราคา,2024-09-05T01:30:34,0,2
19,7406242283915398401,https://www.tiktok.com/@lancomethailand/video/7406242283915398401,🤩Coming soon! @Billkin Entertainment กับ Génifique Ultimate Serum เซรั่มเพื่อขีดสุดแห่งการฟื้นฟูผิว ...,https://m.tiktok.com/v/7406242283915398401.html?_d=0&comment_author_id=7152454118462768129&preview_pb=0&share_comment_id=7406437520336667408&share_item_id=7406242283915398401&sharer_language=en&source=h5_m&u_code=0,#lancome|#lancomethailand|#billkin|#skincare|#fyp|#genifiqueultimate|#betaglucans|#turnoffผิวagedกับultimateserum,69,icedamericaiiino,cai,Billkin is so handsome 😭,2024-08-23T21:40:29,0,0
20,7406961524717260049,https://www.tiktok.com/@lancomethailand/video/7406961524717260049,,,,0,,,,,0,0
21,7407485495829155088,https://www.tiktok.com/@lancomethailand/video/7407485495829155088,,,,1,nattikan_260143,플라이파🧚💐💙🤍,💙,2024-12-21T09:05:30,0,0
22,7408126317406817553,https://www.tiktok.com/@lancomethailand/video/7408126317406817553,,,,13,jajadliz,jajadliz,กลิ่นนี้หอมมมากกกค่ะ😍😍😍,2024-08-28T11:17:17,0,0
23,7408404153216683280,https://www.tiktok.com/@lancomethailand/video/7408404153216683280,,,,8,phatcharin_9496k,น้องกุ้งมหารวย2,ขาวเหลืองเบอร์อะไรคะ,2024-09-24T03:26:52,0,0
24,7408421796619341072,https://www.tiktok.com/@lancomethailand/video/7408421796619341072,มาทดสอบความบางเบาหายใจได้กับ รองพื้น Teint Idole Ultra Wear ของลังโคมกัน👀 ด้วยนวัตกรรม Advanced Airw...,https://m.tiktok.com/v/7408421796619341072.html?_d=0&comment_author_id=6991275572865303554&preview_pb=0&share_comment_id=7410988406044541714&share_item_id=7408421796619341072&sharer_language=en&source=h5_m&u_code=0,#lancome|#lancomethailand|#teintidoleultrawear|#รองพื้นlancome|#รองพื้นคุมมัน|#รองพื้นกันน้ํา|#รีวิวบิวตี้|#foundation|#foundationchallenge,2,areelat28,อาม่าของกิ๋นเมือง,😏😏😏😏😏,2024-09-05T04:00:09,0,0
25,7409983074240417040,https://www.tiktok.com/@lancomethailand/video/7409983074240417040,⏳3 days to go! พร้อมหรือยังกับ GÉNIFIQUE ULTIMATE SERUM  ตัวใหม่ พร้อมขายในอีก 3 วัน ✨รอสัมผัสปฏิวัต...,https://m.tiktok.com/v/7409983074240417040.html?_d=0&comment_author_id=7323226025927164934&preview_pb=0&share_comment_id=7410059916683117318&share_item_id=7409983074240417040&sharer_language=en&source=h5_m&u_code=0,#TurnOffผิวAgedกับUltimateSerum|#GenifiqueUltimate|#BetaGlucans|#LancomeGenifique|#LancomeThailand|#Skintok|#tiktokป้ายยา|#tiktokบิวตี้|#skincareroutine|#TiktokShopThailand,7,songxiaoxiao0,songxiaoxiao0,外国人怎么购买,2024-09-02T15:57:06,0,0
26,7410327309842025746,https://www.tiktok.com/@lancomethailand/video/7410327309842025746,🚀Ready to take off with captain @Billkin Entertainment สู่อนาคตผิวที่อ่อนเยาว์ไปกับ Genifique Ultima...,https://m.tiktok.com/v/7410327309842025746.html?_d=0&comment_author_id=7009911636426392577&preview_pb=0&share_comment_id=7410708908648317716&share_item_id=7410327309842025746&sharer_language=en&source=h5_m&u_code=0,#TurnOffผิวAgedกับUltimateSerum|#GenifiqueUltimate|#BetaGlucans|#LancomeGenifique|#LancomeThailand|#Skintok|#tiktokป้ายยา|#tiktokบิวตี้|#skincareroutine|#TiktokShopThailand,55,amsieutock,ha ri bô,mê cái accent của ảnh😭😭✨✨🤲🏻🤲🏻🫶🏻,2024-09-04T09:55:31,0,0
27,7410706035666734354,https://www.tiktok.com/@lancomethailand/video/7410706035666734354,,,,2,akomasasing,akomasasing,lancome absolue fondante soft cream ราคาเท่าไหร่คับ,2024-09-06T14:52:19,0,0
28,7411113292371889416,https://www.tiktok.com/@lancomethailand/video/7411113292371889416,,,,0,,,,,0,0
29,7411417323434708242,https://www.tiktok.com/@lancomethailand/video/7411417323434708242,🚀Get to know #betaglucans with Captain @Billkin Entertainment  ✨ครั้งแรกกับเซรั่มแห่งอนาคต GÉNIFIQUE...,https://m.tiktok.com/v/7411417323434708242.html?_d=0&comment_author_id=6509473764957421569&preview_pb=0&share_comment_id=7411517804447089429&share_item_id=7411417323434708242&sharer_language=en&source=h5_m&u_code=0,#betaglucans|#TurnOffผิวAgedกับUltimateSerum|#GenifiqueUltimate|#LancomeGenifique|#LancomeThailand|#billkin,23,tidawan_,Thida ❤️,หล่อมากค่ะกัปตันนน,2024-09-06T14:14:25,0,0
30,7411719194670075154,https://www.tiktok.com/@lancomethailand/video/7411719194670075154,,,,0,,,,,0,0
31,7412122931863604488,https://www.tiktok.com/@lancomethailand/video/7412122931863604488,,,,9,dxwww31,im.yourdew,หล่อมากก ตัวสูตรใหม่น่าใช้มากด้วยต้องลองแล้ว,2024-09-08T05:49:11,0,0
32,7412688480238636295,https://www.tiktok.com/@lancomethailand/video/7412688480238636295,,,,0,,,,,0,0
33,7413001998167067911,https://www.tiktok.com/@lancomethailand/video/7413001998167067911,,,,11,chanchira270534,😝ploychumpoo😝,105w กับ 125w อันไหนขาวกว่ากันค่ะ,2025-08-11T06:49:56,0,1
34,7414100143244315911,https://www.tiktok.com/@lancomethailand/video/7414100143244315911,,,,2,meandmybang,Me and my bang,กรี้ดๆๆๆๆ มีตะกร้าแล้ว,2024-09-14T07:16:42,0,0
35,7414767405143952658,https://www.tiktok.com/@lancomethailand/video/7414767405143952658,,,,1,aiyaka117,Aiyaka,🥰,2025-03-15T16:15:47,0,0
36,7415952264868678919,https://www.tiktok.com/@lancomethailand/video/7415952264868678919,,,,0,,,,,0,0
37,7416762698223947026,https://www.tiktok.com/@lancomethailand/video/7416762698223947026,,,,0,,,,,0,0
38,7417436207405223175,https://www.tiktok.com/@lancomethailand/video/7417436207405223175,ท้าพิสูจน์! ผลลัพธ์เซรั่มในตำนานสูตรใหม่ ✨NEW! GÉNIFIQUE ULTIMATE REPAIR SERUM ขีดสุดแห่งขุมพลังแอคท...,https://m.tiktok.com/v/7417436207405223175.html?_d=0&comment_author_id=7087604113445962754&preview_pb=0&share_comment_id=7422684923594670866&share_item_id=7417436207405223175&sharer_language=en&source=h5_m&u_code=0,#lancome|#lancomethailand|#lancomegenifique|#TurnOffผิวAgedกับUltimateSerum|#GenifiqueUltimate|#BetaGlucans|#รีวิวบิวตี้|#เซรั่ม|#ริ้วรอย|#tiktokบิวตี้|#skincare,1,maypis657,Ⓜ️🅿️6️⃣5️⃣7️⃣,😂😂😂,2024-10-06T16:28:31,0,0
39,7418027939524087048,https://www.tiktok.com/@lancomethailand/video/7418027939524087048,มาแล้ว! Exclusive behind the scene กับคุณบิวกิ้น @Billkin Entertainment  Lancôme Brand Partner กับกา...,https://m.tiktok.com/v/7418027939524087048.html?_d=0&comment_author_id=6782570332227486721&preview_pb=0&share_comment_id=7418033461574288136&share_item_id=7418027939524087048&sharer_language=en&source=h5_m&u_code=0,#TurnOffผิวAgedกับUltimateSerum|#GenifiqueUltimate|#BetaGlucans|#LancomeGenifique|#LancomeThailand|#behindthescene|#billkin,85,bbillgboy,ว้อทอะเบ้ามี🌷👾,5555555ทำดีๆๆกิ้นเราเป็นดาราดังดีกรีนักเรียนนอก😂,2024-09-24T03:38:36,0,0
40,7418182829332253959,https://www.tiktok.com/@lancomethailand/video/7418182829332253959,,,,0,,,,,0,0
41,7418994642273783058,https://www.tiktok.com/@lancomethailand/video/7418994642273783058,,,,0,,,,,0,0
42,7419291606039153928,https://www.tiktok.com/@lancomethailand/video/7419291606039153928,,,,0,,,,,0,0
43,7419543222432681223,https://www.tiktok.com/@lancomethailand/video/7419543222432681223,,,,0,,,,,0,0
44,7419669720380558610,https://www.tiktok.com/@lancomethailand/video/7419669720380558610,✨RÉNERGIE H.P.N. 300-PEPTIDE CREAM ครีมบำรุงผสานพลังเปปไทด์ 300 ชนิด ลดเลือนริ้วรอยและมอบผิวดูกระชับ...,https://m.tiktok.com/v/7419669720380558610.html?_d=0&comment_author_id=6885583662856225793&ec_shared_reflux_dynamic_params=%7B%22placeholder_material_id%22%3A%227419669720380558610%22%2C%22placeholder_origin_cover%22%3A%22https%253A%252F%252Fp16-common-sign-sg.tiktokcdn-us.com%252Ftos-alisg-p-0037%252Ff0f4ede9673e407ba0d327af086fbde5_1727526483~tplv-tiktokx-origin.jpeg%253Fdr%253D9633%2526refresh_token%253D683a1ee3%2526x-expires%253D1787763600%2526x-signature%253D11RFzl4ORpM3kcuQcRxxDGrFdXk%25253D%2526t%253D4d5b0474%2526ps%253D13740610%2526shp%253Dd05b14bd%2526shcp%253D34ff8df6%2526idc%253Duseast5%2526s%253DTIKTOK_COMMENT_PLATFORM_AWEME%22%2C%22placeholder_product_id%22%3A%221730698516241353554%22%2C%22placeholder_video_id%22%3A%227419669720380558610%22%7D&ec_shared_reflux_scene=shop_tab_feed&preview_pb=0&share_comment_id=7423333872681501461&share_item_id=7419669720380558610&sharer_language=en&source=h5_m&u_code=0,#lancome|#lancomethailand|#Rechargeพลังผิว|#HPN300Peptides#ริ้วรอย|#tiktokบิวตี้#ครีมบำรุงผิว|#cream|#skincare,3,nongnu.jedjed,น้องหนู.จี๊ด!จี๊ด!🐭🐭,🥰🥰🥰,2024-10-08T10:26:49,0,0
45,7419889550710820114,https://www.tiktok.com/@lancomethailand/video/7419889550710820114,✨NEW! GÉNIFIQUE ULTIMATE SERUM IS NOW REFILLABLE รีฟิลผลิตภัณฑ์ง่ายๆ เพียงสองขั้นตอน ลดปริมาณขยะ ส่ง...,https://m.tiktok.com/v/7419889550710820114.html?_d=0&comment_author_id=7273239826676319238&preview_pb=0&share_comment_id=7423771428821287687&share_item_id=7419889550710820114&sharer_language=en&source=h5_m&u_code=0,#lancome|#lancomethailand|#LancomeGenifique|#TurnOffผิวAgedกับUltimateSerum|#GenifiqueUltimate|#BetaGlucans|#รีวิวบิวตี้|#เซรั่ม|#ริ้วรอย|#tiktokบิวตี้|#skincare,1,charles.3702,charles.3702,😊亲爱的，你好,2024-10-09T14:44:45,0,0
