sample_id,video_id,original_url,description,video_url,tags,total_comments,sample_comment_username,sample_comment_nickname,sample_comment_text,sample_comment_date,sample_comment_likes,sample_comment_replies
92,7437742386567990535,https://www.tiktok.com/@lancomemalaysia/video/7437742386567990535,,,,0,,,,,0,0
93,7437893834555673863,https://www.tiktok.com/@lancomemalaysia/video/7437893834555673863,,,,0,,,,,0,0
94,7438622277932944648,https://www.tiktok.com/@lancomemalaysia/video/7438622277932944648,,,,2,l0v3ly_666,꩜ . Monse . ! ˖ ࣪,"OMGG OLIVIA, WHATT???",2024-11-23T19:49:19,0,1
95,7438817090859011348,https://www.tiktok.com/@lancomemalaysia/video/7438817090859011348,Get up to 39% savings when you purchase  GÉNIFIQUE  ULTIMATE 115ML and enjoy Extra Exclusive 7-PC gi...,https://m.tiktok.com/v/7438817090859011348.html?_d=0&comment_author_id=6548582926552268801&ec_shared_reflux_dynamic_params=%7B%22placeholder_material_id%22%3A%227438817090859011348%22%2C%22placeholder_origin_cover%22%3A%22https%253A%252F%252Fp16-common-sign-sg.tiktokcdn-us.com%252Ftos-alisg-p-0037%252FoMzYs7DDQFAwQcCdiBE41fElD4fxfru3OUMpAC~tplv-tiktokx-origin.jpeg%253Fdr%253D9633%2526refresh_token%253Da14261c9%2526x-expires%253D1787763600%2526x-signature%253DMqMTvedvIqXylIliSZCRfoLFAa0%25253D%2526t%253D4d5b0474%2526ps%253D13740610%2526shp%253Dd05b14bd%2526shcp%253D34ff8df6%2526idc%253Duseast5%2526s%253DTIKTOK_COMMENT_PLATFORM_AWEME%22%2C%22placeholder_product_id%22%3A%221729765684151223540%22%2C%22placeholder_video_id%22%3A%227438817090859011348%22%7D&ec_shared_reflux_scene=shop_tab_feed&preview_pb=0&share_comment_id=7479665065562473224&share_item_id=7438817090859011348&sharer_language=en&source=h5_m&u_code=0,#lancome|#LancomeMY#flawlessskin|#genifique|#lancomesupergrandopening|#skincare|#skintok,42,princessyahrani84,Princes SyahRani,"ini brand bagus ga si,maap saya ga tau brand selain Dior Chanel,ysl,gucci,dalba,kely Jenar",2025-03-09T04:40:44,0,4
96,7438818450807508244,https://www.tiktok.com/@lancomemalaysia/video/7438818450807508244,,,,0,,,,,0,0
97,7438921250690338056,https://www.tiktok.com/@lancomemalaysia/video/7438921250690338056,,,,1,teefaezah_80,teefaezah_80,😂,2024-11-28T12:36:53,0,0
98,7438923518160407816,https://www.tiktok.com/@lancomemalaysia/video/7438923518160407816,,,,0,,,,,0,0
99,7439619062675688711,https://www.tiktok.com/@lancomemalaysia/video/7439619062675688711,,,,0,,,,,0,0
100,7439619802953469192,https://www.tiktok.com/@lancomemalaysia/video/7439619802953469192,"A fragrance that radiates pure happiness, mirrored by the iconic crystal smile bottle—it's the ultim...",https://m.tiktok.com/v/7439619802953469192.html?_d=0&comment_author_id=6976215416478483457&ec_shared_reflux_dynamic_params=%7B%22placeholder_material_id%22%3A%227439619802953469192%22%2C%22placeholder_origin_cover%22%3A%22https%253A%252F%252Fp16-common-sign-sg.tiktokcdn-us.com%252Ftos-alisg-p-0037%252FocBGlycQeaEGnFf1ATQtaeIgLJAW5CfxPEOYZQ~tplv-tiktokx-origin.jpeg%253Fdr%253D9633%2526refresh_token%253D29aa9bc5%2526x-expires%253D1787763600%2526x-signature%253DZtlM4gJ9pD7UesXo%25252FP5Y6F19jlg%25253D%2526t%253D4d5b0474%2526ps%253D13740610%2526shp%253Dd05b14bd%2526shcp%253D34ff8df6%2526idc%253Duseast5%2526s%253DTIKTOK_COMMENT_PLATFORM_AWEME%22%2C%22placeholder_product_id%22%3A%221730356801752499444%22%2C%22placeholder_video_id%22%3A%227439619802953469192%22%7D&ec_shared_reflux_scene=shop_tab_feed&preview_pb=0&share_comment_id=7533971401721611026&share_item_id=7439619802953469192&sharer_language=en&source=h5_m&u_code=0,#Lancome|#LancomeMY|#LancomeFragrance|#LavieestbelleLancome|#Fragrance|#FragranceTok,3,veronliew445,EL LINDA5694😘,My favorite perfume,2025-08-02T13:56:59,0,1
101,7439621650397580552,https://www.tiktok.com/@lancomemalaysia/video/7439621650397580552,,,,0,,,,,0,0
102,7439623022618758408,https://www.tiktok.com/@lancomemalaysia/video/7439623022618758408,,,,0,,,,,0,0
103,7439628673793281288,https://www.tiktok.com/@lancomemalaysia/video/7439628673793281288,,,,0,,,,,0,0
104,7439639294358129927,https://www.tiktok.com/@lancomemalaysia/video/7439639294358129927,,,,0,,,,,0,0
105,7440067319130377490,https://www.tiktok.com/@lancomemalaysia/video/7440067319130377490,,,,4,hng.thu1434,Hương Thu,Muốn mua thì làm như thế nào vậy,2025-03-05T12:05:52,0,1
106,7441444547407744274,https://www.tiktok.com/@lancomemalaysia/video/7441444547407744274,,,,0,,,,,0,0
107,7442531859872943378,https://www.tiktok.com/@lancomemalaysia/video/7442531859872943378,,,,1,laylaaqeela,laylaaqeela,Jangan percaya u akan dapat gift tu 😆,2024-12-03T15:39:26,0,0
108,7443999835281378578,https://www.tiktok.com/@lancomemalaysia/video/7443999835281378578,,,,0,,,,,0,0
109,7444259153427795207,https://www.tiktok.com/@lancomemalaysia/video/7444259153427795207,,,,0,,,,,0,0
110,7444729046539226376,https://www.tiktok.com/@lancomemalaysia/video/7444729046539226376,,,,0,,,,,0,0
111,7444731189593722119,https://www.tiktok.com/@lancomemalaysia/video/7444731189593722119,,,,1,farahizakholitiza,farahizakholitiza,Its out of stock 😭,2024-12-06T15:26:02,0,1
112,7444974840454319378,https://www.tiktok.com/@lancomemalaysia/video/7444974840454319378,,,,3,emmawoorthy,Emma,my favourite!!!! 😍🌸,2024-12-06T16:26:49,0,1
113,7445275448524737810,https://www.tiktok.com/@lancomemalaysia/video/7445275448524737810,,,,1,masalalumu_13,sadgirl♌,🥰🥰🥰,2025-05-21T13:32:25,0,0
114,7445277007920860434,https://www.tiktok.com/@lancomemalaysia/video/7445277007920860434,Let's make the most of this holiday with some girl math😏 . . #LancomeMY #tiktokshop #lancome #fragra...,https://m.tiktok.com/v/7445277007920860434.html?_d=0&comment_author_id=6910578552186749953&ec_shared_reflux_dynamic_params=%7B%22placeholder_material_id%22%3A%227445277007920860434%22%2C%22placeholder_origin_cover%22%3A%22https%253A%252F%252Fp16-common-sign-sg.tiktokcdn-us.com%252Ftos-alisg-p-0037%252FooEMQQ2fvDzQVxCVZ4UnVBFA0DfDY6gBAh79lB~tplv-tiktokx-origin.jpeg%253Fdr%253D9633%2526refresh_token%253Df9b9b9b5%2526x-expires%253D1787763600%2526x-signature%253DxivOFHVfCqp9KibznCxoh1B4MxA%25253D%2526t%253D4d5b0474%2526ps%253D13740610%2526shp%253Dd05b14bd%2526shcp%253D34ff8df6%2526idc%253Duseast5%2526s%253DTIKTOK_COMMENT_PLATFORM_AWEME%22%2C%22placeholder_product_id%22%3A%221729765856569754868%22%2C%22placeholder_video_id%22%3A%227445277007920860434%22%7D&ec_shared_reflux_scene=shop_tab_feed&preview_pb=0&share_comment_id=7523484347857535762&share_item_id=7445277007920860434&sharer_language=en&source=h5_m&u_code=0,#LancomeMY|#tiktokshop|#lancome|#fragrance|#lipidole|#makeup|#fragrancetiktok|#idole,24,nezuko.194k,Nezuko,Berapa ml yg dalam video ni?,2025-07-05T07:41:49,0,1
115,7445504917571226887,https://www.tiktok.com/@lancomemalaysia/video/7445504917571226887,,,,0,,,,,0,0
116,7445906839725690130,https://www.tiktok.com/@lancomemalaysia/video/7445906839725690130,"good 4 u, great 4 us—Olivia Rodrigo is officially Lancôme’s new IT girl! 🤩 #Lancome #LancomeMY #Oliv...",https://m.tiktok.com/v/7445906839725690130.html?_d=0&comment_author_id=7410357652608451590&preview_pb=0&share_comment_id=7534693558546629432&share_item_id=7445906839725690130&sharer_language=en&source=h5_m&u_code=0,#Lancome|#LancomeMY|#OliviaRodrigo,1,belle_amd,belle_amd,I love Olivia,2025-08-04T12:39:31,0,1
117,7445907973412556040,https://www.tiktok.com/@lancomemalaysia/video/7445907973412556040,,,,1,wanimisa,Nurul Syazwani,👏👏👏,2024-12-12T05:44:45,0,0
118,7446439545266261266,https://www.tiktok.com/@lancomemalaysia/video/7446439545266261266,,,,1,ashleywoon,Ashley Woon,😂😂😂,2025-07-15T07:02:09,0,0
119,7446440982100348178,https://www.tiktok.com/@lancomemalaysia/video/7446440982100348178,,,,0,,,,,0,0
120,7446443569843424520,https://www.tiktok.com/@lancomemalaysia/video/7446443569843424520,,,,0,,,,,0,0
121,7446444414827760914,https://www.tiktok.com/@lancomemalaysia/video/7446444414827760914,,,,0,,,,,0,0
122,7446444834614693128,https://www.tiktok.com/@lancomemalaysia/video/7446444834614693128,,,,3,dannyalvin16,dannyalvin16,first,2024-12-19T13:26:15,0,0
123,7446445374715202824,https://www.tiktok.com/@lancomemalaysia/video/7446445374715202824,,,,0,,,,,0,0
124,7446446344274857234,https://www.tiktok.com/@lancomemalaysia/video/7446446344274857234,,,,0,,,,,0,0
125,7446447082052865288,https://www.tiktok.com/@lancomemalaysia/video/7446447082052865288,,,,0,,,,,0,0
126,7446447756475944199,https://www.tiktok.com/@lancomemalaysia/video/7446447756475944199,,,,0,,,,,0,0
127,7446448598289616136,https://www.tiktok.com/@lancomemalaysia/video/7446448598289616136,,,,0,,,,,0,0
128,7446449350332517640,https://www.tiktok.com/@lancomemalaysia/video/7446449350332517640,,,,0,,,,,0,0
129,7447077159845301512,https://www.tiktok.com/@lancomemalaysia/video/7447077159845301512,,,,2,tambalban178,Zavika,berapa harga nya,2025-02-24T04:26:15,0,1
130,7448674726349753607,https://www.tiktok.com/@lancomemalaysia/video/7448674726349753607,,,,2,emmawoorthy,Emma,My fav foundation! 😍,2024-12-18T09:55:41,0,1
131,7449192151159737618,https://www.tiktok.com/@lancomemalaysia/video/7449192151159737618,,,,0,,,,,0,0
132,7449672238845988114,https://www.tiktok.com/@lancomemalaysia/video/7449672238845988114,"We may have different styles, but we’ll always be Lancôme girls together. 💅 #Lancome #LancomeMY #Lan...",https://m.tiktok.com/v/7449672238845988114.html?_d=0&comment_author_id=6582417899453186050&preview_pb=0&share_comment_id=7449691209134457633&share_item_id=7449672238845988114&sharer_language=en&source=h5_m&u_code=0,#Lancome|#LancomeMY|#LancomeFragrance|#LavieestbelleLancome|#IdoleByLancome|#IdolesRideNow|#Fragrance|#FragranceTok,3,emmawoorthy,Emma,🥺💖,2024-12-18T11:07:26,0,0
133,7449700553006927111,https://www.tiktok.com/@lancomemalaysia/video/7449700553006927111,,,,0,,,,,0,0
134,7449701130147204359,https://www.tiktok.com/@lancomemalaysia/video/7449701130147204359,,,,0,,,,,0,0
135,7449708481298451730,https://www.tiktok.com/@lancomemalaysia/video/7449708481298451730,,,,3,sabrinalexandr,Sabrina,The best eyeliner i’ve ever used!,2025-02-02T04:23:42,0,1
136,7450062801227271432,https://www.tiktok.com/@lancomemalaysia/video/7450062801227271432,,,,0,,,,,0,0
137,7450065158006672647,https://www.tiktok.com/@lancomemalaysia/video/7450065158006672647,,,,1,z4h1d3svsp,j u l l i e <3,Earlyyy💗,2024-12-30T11:00:03,0,1
138,7450696885645479186,https://www.tiktok.com/@lancomemalaysia/video/7450696885645479186,"Translation: If it’s not anymore obvious, we WANT the Lip Idôle Squalane-12 Butterglow. 🤭 #Lancome #...",https://m.tiktok.com/v/7450696885645479186.html?_d=0&comment_author_id=6807783887080834050&preview_pb=0&share_comment_id=7450719049364144897&share_item_id=7450696885645479186&sharer_language=en&source=h5_m&u_code=0,#Lancome|#LancomeMY|#LancomeMakeUp|#LipIdole|#MakeUp|#MakeUpTok,2,shafiraerni,Fyra Jom Shopping,LANCOME PLEASE REPLY MY DM!!!!!,2024-12-21T05:35:28,0,0
139,7451119266872462612,https://www.tiktok.com/@lancomemalaysia/video/7451119266872462612,,,,0,,,,,0,0
140,7451121641469349140,https://www.tiktok.com/@lancomemalaysia/video/7451121641469349140,Glam time before the night begins ✨  #Lancome #LancomeMY #LancomeMakeUp #Lavieestbelle #MakeUp #Make...,https://m.tiktok.com/v/7451121641469349140.html?_d=0&comment_author_id=6998807960470406145&preview_pb=0&share_comment_id=7522097228530844423&share_item_id=7451121641469349140&sharer_language=en&source=h5_m&u_code=0,#Lancome|#LancomeMY|#LancomeMakeUp|#Lavieestbelle|#MakeUp|#MakeUpTok|#ExclusiveOnTikTok|#TikTokShop,5,missiz,Missiz ❤️,😂,2025-07-01T13:59:05,0,0
141,7451124389296229650,https://www.tiktok.com/@lancomemalaysia/video/7451124389296229650,,,,0,,,,,0,0
142,7451500646005607687,https://www.tiktok.com/@lancomemalaysia/video/7451500646005607687,"Anything from Lancôme, we accept and we LOVE. 😍 #Lancome #LancomeMY #LancomeMakeup #LancomeFragrance",https://m.tiktok.com/v/7451500646005607687.html?_d=0&comment_author_id=7009545473581237249&preview_pb=0&share_comment_id=7465651892934558472&share_item_id=7451500646005607687&sharer_language=en&source=h5_m&u_code=0,#Lancome|#LancomeMY|#LancomeMakeup|#LancomeFragrance,1,mphm2207,MUGIIL,😁,2025-01-30T11:22:42,0,0
143,7451504531965250824,https://www.tiktok.com/@lancomemalaysia/video/7451504531965250824,,,,3,herbs404,herbs404,Me every month,2025-01-19T11:08:30,0,1
144,7451507162498567432,https://www.tiktok.com/@lancomemalaysia/video/7451507162498567432,,,,3,liya_nurhumairah,yummie🪽,Kita sama 🥰,2024-12-27T13:22:58,0,1
145,7454419596200774929,https://www.tiktok.com/@lancomemalaysia/video/7454419596200774929,"Slay your way into the new year with Lancôme. We know you’ll be looking, smelling, and feeling good ...",https://m.tiktok.com/v/7454419596200774929.html?_d=0&comment_author_id=6916830365861790721&preview_pb=0&share_comment_id=7456407303919518472&share_item_id=7454419596200774929&sharer_language=en&source=h5_m&u_code=0,#Lancome|#LancomeMY|#LancomeMakeUp|#LancomeFragrance,1,nanivalpo,Dr Nani,🥰🥰🥰,2025-01-05T13:28:37,0,0
146,7454463372688444680,https://www.tiktok.com/@lancomemalaysia/video/7454463372688444680,,,,0,,,,,0,0
147,7454467551309991169,https://www.tiktok.com/@lancomemalaysia/video/7454467551309991169,,,,0,,,,,0,0
148,7455147791245954311,https://www.tiktok.com/@lancomemalaysia/video/7455147791245954311,"Ignite the power of the rose to break the ice—get ready, we’re entering 2025 with a bang. 😉 #Lancome...",https://m.tiktok.com/v/7455147791245954311.html?_d=0&comment_author_id=7087513279728157697&preview_pb=0&share_comment_id=7455919777166951176&share_item_id=7455147791245954311&sharer_language=en&source=h5_m&u_code=0,#Lancome|#LancomeMY|#LancomeMakeup|#LancomeSkincare|#LancomexCaiGuoQiang,1,naar_26,🥀🖤,Love lancome ♥️,2025-01-04T05:56:51,0,0
149,7455149587750325521,https://www.tiktok.com/@lancomemalaysia/video/7455149587750325521,,,,1,sumbat6060,sumbat6060,Salam Slmt pg 🥰🥰,2025-01-02T04:39:20,0,0
150,7455869921021480199,https://www.tiktok.com/@lancomemalaysia/video/7455869921021480199,,,,0,,,,,0,0
