sample_id,video_id,original_url,description,video_url,tags,total_comments,sample_comment_username,sample_comment_nickname,sample_comment_text,sample_comment_date,sample_comment_likes,sample_comment_replies
139,7491366550302100758,https://www.tiktok.com/@lancome.official/video/7491366550302100758,First visit at the Flagship store in Paris for @ltorresbeauty! Join him to discover every beauty spa...,https://m.tiktok.com/v/7491366550302100758.html?_d=0&comment_author_id=6756832169752691718&preview_pb=0&share_comment_id=7491368308638810935&share_item_id=7491366550302100758&sharer_language=en&source=h5_m&u_code=0,#Lancome|#LuisTorres|#FlagshipStore|#Paris|#Makeup|#Skincare|#Fragrance|#Makeuptok|#Skintok,377,ltorresbeauty,ltorresbeauty,Ahhhhh!!!! 😍😍😍😍😍😍😍😍😍😍😍😍,2025-04-09T18:35:29,0,16
140,7491695458419625238,https://www.tiktok.com/@lancome.official/video/7491695458419625238,Need: Makeup therapy with your besties 💋 @ltorresbeauty @Paola Alberdi  @Pau Florencia  #Lancome #Pa...,https://m.tiktok.com/v/7491695458419625238.html?_d=0&comment_author_id=6800178413338133509&preview_pb=0&share_comment_id=7492085083123745541&share_item_id=7491695458419625238&sharer_language=en&source=h5_m&u_code=0,#Lancome|#PaolaAlberdi|#LuisTorres|#PauFlorencia|#FlagshipStore|#France|#Makeup|#Skincare|#Fragrance|#Makeuptiktok|#Makeuptok|#Skintok|#Fragrancetiktok|#SmellGood|#FeelGood|#Beauty,55,pennybecerra,Penny Becerra,😍 Tan guapo Luis Torres!!!😍,2025-04-11T16:57:08,0,1
141,7492044541122317590,https://www.tiktok.com/@lancome.official/video/7492044541122317590,An OG for a reason #JuicyTubes 💖 @Loreto  #Lancome #LoretoPeralta #FlagshipStore #France #Lipgloss #...,https://m.tiktok.com/v/7492044541122317590.html?_d=0&comment_author_id=6920567612762096645&preview_pb=0&share_comment_id=7493160771825877815&share_item_id=7492044541122317590&sharer_language=en&source=h5_m&u_code=0,#JuicyTubes|#Lancome|#LoretoPeralta|#FlagshipStore|#France|#Lipgloss|#JuicyLip|#Makeup|#Makeuptiktok|#Makeuptok|#Glossy|#Beauty,32,eyeboogerpie,eyeboogerpie,she's so pretty!,2025-04-14T14:31:24,0,1
142,7492071524975906070,https://www.tiktok.com/@lancome.official/video/7492071524975906070,"A free personalized skin diagnosis, free goodies and beauty advice? This is the Skin Science Club in...",https://m.tiktok.com/v/7492071524975906070.html?_d=0&comment_author_id=7395186983230129185&preview_pb=0&share_comment_id=7499539140972118786&share_item_id=7492071524975906070&sharer_language=en&source=h5_m&u_code=0,#Lancome|#SkinScienceClub|#Skincare|#BeautyTech|#Skincareroutine|#SkinAnalysis|#Popupstore|#Beauty|#Skintok|#Paris,23,sophiemarieaudhd,sophiemarieaudhd,Can you pls bring back visionnaire,2025-05-01T19:02:11,0,0
143,7492113107813174550,https://www.tiktok.com/@lancome.official/video/7492113107813174550,"An intimate evening in NYC spent celebrating the creators who inspire us daily. Here’s to community,...",https://m.tiktok.com/v/7492113107813174550.html?_d=0&comment_author_id=6945945001289417734&preview_pb=0&share_comment_id=7492135396393435950&share_item_id=7492113107813174550&sharer_language=en&source=h5_m&u_code=0,#Lancome|#Lancomemakeup|#makeup|#makeuptiktok|#beauty,35,plansandplanes,On Sabbatical | tee symone,Love me some Brittany! Love to see her shining!!!,2025-04-11T20:12:18,0,2
144,7492350926783532310,https://www.tiktok.com/@lancome.official/video/7492350926783532310,"We take our makeup drawers very, VERY seriously 😌 #Lancome #Makeup #Makeuptiktok #Makeuptok #Satisfy...",https://m.tiktok.com/v/7492350926783532310.html?_d=0&comment_author_id=6625814455996956678&preview_pb=0&share_comment_id=7505586974185587502&share_item_id=7492350926783532310&sharer_language=en&source=h5_m&u_code=0,#Lancome|#Makeup|#Makeuptiktok|#Makeuptok|#Satisfying|#Foundation|#Lipstick|#Mascara|#Fragrance|#Mini|#MustHave|#MakeupDrawer|#MakeupCollection|#Beauty,55,shristioli7,Shristi oli,Awww so nice ❤️❤️,2025-05-18T02:11:18,0,0
145,7492723592233307414,https://www.tiktok.com/@lancome.official/video/7492723592233307414,We don't gatekeep over here 🤭                                                        #Lancome #Makeu...,https://m.tiktok.com/v/7492723592233307414.html?_d=0&comment_author_id=7222268890884588550&preview_pb=0&share_comment_id=7492724643566109456&share_item_id=7492723592233307414&sharer_language=en&source=h5_m&u_code=0,#Lancome|#Makeup|#Makeuptiktok|#Makeuptok|#Foundation|#SettingSpray|#MustHave|#MakeupBag|#Essentials|#Beauty|#BeautyEssentials,61,travelwithsana9,Travel with Sana 🇹🇷,my favourite make up brand now ❤,2025-04-13T10:18:58,0,2
146,7493205216028904726,https://www.tiktok.com/@lancome.official/video/7493205216028904726,Did someone say CHARMS?😍 On our Juicy Tubes?! Brb heading to Paris for this! #Lancome #LancomeFlagsh...,https://m.tiktok.com/v/7493205216028904726.html?_d=0&comment_author_id=6726908836046963717&preview_pb=0&share_comment_id=7493540628137116459&share_item_id=7493205216028904726&sharer_language=en&source=h5_m&u_code=0,#Lancome|#LancomeFlagship|#Personalization|#Charms|#MakeupCharm|#JuicyTubes|#Lipgloss|#Lipstick|#Makeup|#Makeuptiktok|#Makeuptok|#Satisfying|#MustHave|#Beauty,42,beautywithbetsy,Betsy H,Omg A DREAM!!!! This was my first luxury beauty purchase when I was a pre teen 💕,2025-04-15T15:05:36,0,1
147,7493832782867680534,https://www.tiktok.com/@lancome.official/video/7493832782867680534,"Grab a friend and head to the Paris Skin Science Club popup!💜 📍52 Av. des Champs-Élysées, 75008 Pari...",https://m.tiktok.com/v/7493832782867680534.html?_d=0&comment_author_id=7070133225112929281&preview_pb=0&share_comment_id=7494179730402788118&share_item_id=7493832782867680534&sharer_language=en&source=h5_m&u_code=0,#Lancome|#SkinScienceClub|#Skincare|#BeautyTech|#Skincareroutine|#SkinAnalysis|#Popupstore|#Beauty|#Skintok|#Paris,44,mayia9504,JustAGirl,Crying in Cyprus 🥺,2025-04-17T08:25:07,0,0
148,7494209964987239702,https://www.tiktok.com/@lancome.official/video/7494209964987239702,"Come over and try your luck! 💜 📍52 Av. des Champs-Élysées, 75008 Paris April 1st - April 30th Monday...",https://m.tiktok.com/v/7494209964987239702.html?_d=0&comment_author_id=7212750888712504326&preview_pb=0&share_comment_id=7496168932215997206&share_item_id=7494209964987239702&sharer_language=en&source=h5_m&u_code=0,#Lancome|#SkinScienceClub|#Skincare|#BeautyTech|#Skincareroutine|#SkinAnalysis|#Popupstore|#Beauty|#Skintok|#Paris,25,lifeofmrstlm2013,lifeofmrstlm2013,need this in Wales please 🥰,2025-04-22T17:04:06,0,0
149,7494671700060146966,https://www.tiktok.com/@lancome.official/video/7494671700060146966,Expert mode on 🧪 A popup store made for all skincare lovers in Paris. Join us! @SUPERBOUMJ  📍52 Av. ...,https://m.tiktok.com/v/7494671700060146966.html?_d=0&comment_author_id=7308402601576645665&preview_pb=0&share_comment_id=7494765662549426966&share_item_id=7494671700060146966&sharer_language=en&source=h5_m&u_code=0,#Lancome|#SkinScienceClub|#Skincare|#BeautyTech|#Skincareroutine|#SkinAnalysis|#Popupstore|#Beauty|#Skintok|#Paris,11,eoghan.timmins,Eoghan Timmins,can you say hi to olivia for me,2025-04-18T22:18:41,0,0
150,7494961227173596438,https://www.tiktok.com/@lancome.official/video/7494961227173596438,You can never go wrong with a touch of pink 💖 #Lancome #JuicyTubes #Lipgloss #Lipstick #Makeup #Make...,https://m.tiktok.com/v/7494961227173596438.html?_d=0&comment_author_id=7307346557395878942&preview_pb=0&share_comment_id=7496372690560647966&share_item_id=7494961227173596438&sharer_language=en&source=h5_m&u_code=0,#Lancome|#JuicyTubes|#Lipgloss|#Lipstick|#Makeup|#Makeuptiktok|#Makeuptok|#Satisfying|#MustHave|#Beauty,91,irockprestige,irockprestige,My lips getting uncracked just looking at these,2025-04-23T06:15:18,0,1
